,author,repo,page_num,state,issue.number,comments_num,comments_url,html_url,labels,title,body
11785,django-oscar,django-oscar,19,closed,1216,1,https://api.github.com/repos/django-oscar/django-oscar/issues/1216/comments,https://github.com/django-oscar/django-oscar/issues/1216,[],"""add to wish list""  on product details page does not work correct with multiple wish lists","When a customer have multiple wish lists, the ""add to wish list"" button does not work as expected as it will always add to the first wish list regardless which wish list the customer selected from the drop down menu

![bug1](https://f.cloud.github.com/assets/468787/2239687/003111ac-9c49-11e3-983f-50ba963696c9.png)

Steps to reproduce:
1. login as customer
2. create wishlist named ""one""
3. create another wishlist named ""two""
4. goto products detail page.
5. click ""add to wish list"" button and choose ""add to ""two"" wish list""

You will see the item will actually be added to the wrong wish list.

Cause of the issue seems to be in oscar.apps.customer.wishlists.views

the get_or_create_wishlist method in WishListAddProduct class does not seem to evaluate kwargs and will always return the first wishlist returned from the database.

Suggest the code changes to something like:

```
def get_or_create_wishlist(self, request, *args, **kwargs):
    wishlist = None
    if ""key"" in kwargs:
        # key of the wish list is provided by the url pattern
        try:
            wishlist = request.user.wishlists.get(key=kwargs['key'])
        except (ObjectDoesNotExist, MultipleObjectsReturned):
            raise Http404
    else:
        wishlists = request.user.wishlists.all()
        num_wishlists = len(wishlists)
        if num_wishlists == 0:
            return request.user.wishlists.create()
        # defaults to the first wish list if no information is provided
        wishlist = wishlists[0]

    if not wishlist.is_allowed_to_edit(request.user):
        raise PermissionDenied
    return wishlist
```
"
11842,django-oscar,django-oscar,20,closed,1156,1,https://api.github.com/repos/django-oscar/django-oscar/issues/1156/comments,https://github.com/django-oscar/django-oscar/issues/1156,[],"Add helper to ""address.AbstractAddress"" to return only address-specific fields ","**AbstractAddress** model already has a few of helper functions (summary, salutation, name, etc.) but IMHO the most obvious one is missing: an helper function returning the address string without any owner-related field.

```
class AbstractAddress(models.Model):

    # ...

    def address_string(self):
        fields = [self.line1, self.line2, self.line3,
                  self.line4, self.state, self.postcode]
        fields = [f.strip() for f in fields if f]
        try:
            fields.append(self.country.name)
        except exceptions.ObjectDoesNotExist:
            pass
        return u"", "".join(fields)
```
"
16034,Tivix,django-rest-auth,2,closed,411,3,https://api.github.com/repos/Tivix/django-rest-auth/issues/411/comments,https://github.com/Tivix/django-rest-auth/issues/411,[],"""RelatedObjectDoesNotExist at /rest-auth/user/ User has no userprofile.","I followed exactly the instructions in the documentation about extending the UserProfile. And got the following traceback when trying to login/update
```
Request Method: PUT
Request URL: http://127.0.0.1:8000/rest-auth/user/
Django Version: 2.0.2
Python Executable: /home/kali/Development/EmailAuth/venv/bin/python
Python Version: 3.6.4
Python Path: ['/home/kali/Development/EmailAuth/backend_api', '/home/kali/Development/EmailAuth/venv/lib/python36.zip', '/home/kali/Development/EmailAuth/venv/lib/python3.6', '/home/kali/Development/EmailAuth/venv/lib/python3.6/lib-dynload', '/usr/lib/python3.6', '/home/kali/Development/EmailAuth/venv/lib/python3.6/site-packages']
Server time: Mon, 19 Feb 2018 23:54:38 +0000
```"
16085,Tivix,django-rest-auth,3,closed,332,11,https://api.github.com/repos/Tivix/django-rest-auth/issues/332/comments,https://github.com/Tivix/django-rest-auth/issues/332,[],Logout view change permission_classes,"Shouldn't the LogoutView have permission_classes set to `permission_classes = (IsAuthenticated,)` instead of `permission_classes = (AllowAny,)` , regardless of GET/POST method ?

* in addition in the `logout` function:

```
 def logout(self, request):
    try:
            request.user.auth_token.delete()
      except (AttributeError, ObjectDoesNotExist):
            pass
```
should be changed to 

```
   def logout(self, request):
        try:
            request.user.auth_token.delete()
        except (AttributeError, ObjectDoesNotExist):
            # handle NotAuthenticated
````
"
14103,awesto,django-shop,2,closed,763,1,https://api.github.com/repos/awesto/django-shop/issues/763/comments,https://github.com/awesto/django-shop/issues/763,[],Error in the notification menu,"TypeError at /admin/shop/notification/
__str__ returned non-string (type __proxy__)
Request Method: GET
http://127.0.0.1:8000/admin/shop/notification/
Error during template rendering
In template /home/leo/.local/share/virtualenvs/ga-JBWdJ7V9/lib/python3.6/site-packages/django/contrib/admin/templates/admin/base.html, error at line 75
__str__ returned non-string (type __proxy__)

### {% block object-tools %}{% endblock %}
`
Traceback (most recent call last):
  File ""/home/leo/.local/share/virtualenvs/garantum-JBWdJ7V9/lib/python3.6/site-packages/django/contrib/admin/utils.py"", line 283, in lookup_field

    f = _get_non_gfk_field(opts, name)

  File ""/home/leo/.local/share/virtualenvs/garantum-JBWdJ7V9/lib/python3.6/site-packages/django/contrib/admin/utils.py"", line 317, in _get_non_gfk_field

    field = opts.get_field(name)

  File ""/home/leo/.local/share/virtualenvs/garantum-JBWdJ7V9/lib/python3.6/site-packages/django/db/models/options.py"", line 619, in get_field

    raise FieldDoesNotExist(""%s has no field named '%s'"" % (self.object_name, field_name))
django.core.exceptions.FieldDoesNotExist: Notification has no field named 'get_recipient'
`"
15985,Tivix,django-rest-auth,2,closed,529,2,https://api.github.com/repos/Tivix/django-rest-auth/issues/529/comments,https://github.com/Tivix/django-rest-auth/issues/529,[],REST_AUTH_REGISTER_SERIALIZERS completely ignored,"In my `settings.py` I have set:

```
REST_AUTH_REGISTER_SERIALIZERS = {
    'REGISTER_SERIALIZER': 'users.serializers.UserRegisterSerializer',
}
```

where:
-  `users` is my Django app containing my custom user model
- `serializers` is a python file in which
  - `UserRegisterSerializer` is defined

This is in accordance with the [docs](https://django-rest-auth.readthedocs.io/en/0.9.4/configuration.html):

> REST_AUTH_REGISTER_SERIALIZERS
> 
> You can define your custom serializers for registration endpoint. Possible key values:
> 
> REGISTER_SERIALIZER - serializer class in rest_auth.registration.views.RegisterView, default value rest_auth.registration.serializers.RegisterSerializer

`django-rest-auth` still tries to use its default `RegisterSerializer` which causes Django to crash, as my `CustomUser` model does not have a username field (why I need a custom REGISTER_SERIALIZER in the first place).


```
$ python manage.py runserver
Watching for file changes with StatReloader
Performing system checks...

Traceback (most recent call last):
  File ""/home/sudomann/repos/divvy-env/lib/python3.6/site-packages/django/db/models/options.py"", line 565, in get_field
    return self.fields_map[field_name]
KeyError: 'username'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File ""manage.py"", line 15, in <module>
    execute_from_command_line(sys.argv)
  File ""/home/sudomann/repos/divvy-env/lib/python3.6/site-packages/django/core/management/__init__.py"", line 381, in execute_from_command_line
    utility.execute()
  File ""/home/sudomann/repos/divvy-env/lib/python3.6/site-packages/django/core/management/__init__.py"", line 375, in execute
    self.fetch_command(subcommand).run_from_argv(self.argv)
  File ""/home/sudomann/repos/divvy-env/lib/python3.6/site-packages/django/core/management/base.py"", line 323, in run_from_argv
    self.execute(*args, **cmd_options)
  File ""/home/sudomann/repos/divvy-env/lib/python3.6/site-packages/django/core/management/commands/runserver.py"", line 60, in execute
    super().execute(*args, **options)
  File ""/home/sudomann/repos/divvy-env/lib/python3.6/site-packages/django/core/management/base.py"", line 364, in execute
    output = self.handle(*args, **options)
  File ""/home/sudomann/repos/divvy-env/lib/python3.6/site-packages/django/core/management/commands/runserver.py"", line 95, in handle
    self.run(**options)
  File ""/home/sudomann/repos/divvy-env/lib/python3.6/site-packages/django/core/management/commands/runserver.py"", line 102, in run
    autoreload.run_with_reloader(self.inner_run, **options)
  File ""/home/sudomann/repos/divvy-env/lib/python3.6/site-packages/django/utils/autoreload.py"", line 579, in run_with_reloader
    start_django(reloader, main_func, *args, **kwargs)
  File ""/home/sudomann/repos/divvy-env/lib/python3.6/site-packages/django/utils/autoreload.py"", line 564, in start_django
    reloader.run(django_main_thread)
  File ""/home/sudomann/repos/divvy-env/lib/python3.6/site-packages/django/utils/autoreload.py"", line 272, in run
    get_resolver().urlconf_module
  File ""/home/sudomann/repos/divvy-env/lib/python3.6/site-packages/django/utils/functional.py"", line 80, in __get__
    res = instance.__dict__[self.name] = self.func(instance)
  File ""/home/sudomann/repos/divvy-env/lib/python3.6/site-packages/django/urls/resolvers.py"", line 564, in urlconf_module
    return import_module(self.urlconf_name)
  File ""/home/sudomann/repos/divvy-env/lib/python3.6/importlib/__init__.py"", line 126, in import_module
    return _bootstrap._gcd_import(name[level:], package, level)
  File ""<frozen importlib._bootstrap>"", line 994, in _gcd_import
  File ""<frozen importlib._bootstrap>"", line 971, in _find_and_load
  File ""<frozen importlib._bootstrap>"", line 955, in _find_and_load_unlocked
  File ""<frozen importlib._bootstrap>"", line 665, in _load_unlocked
  File ""<frozen importlib._bootstrap_external>"", line 678, in exec_module
  File ""<frozen importlib._bootstrap>"", line 219, in _call_with_frames_removed
  File ""/home/sudomann/repos/divvy-env/divvy/django/divvy/urls.py"", line 22, in <module>
    path('api/', include('api.urls')),
  File ""/home/sudomann/repos/divvy-env/lib/python3.6/site-packages/django/urls/conf.py"", line 34, in include
    urlconf_module = import_module(urlconf_module)
  File ""/home/sudomann/repos/divvy-env/lib/python3.6/importlib/__init__.py"", line 126, in import_module
    return _bootstrap._gcd_import(name[level:], package, level)
  File ""<frozen importlib._bootstrap>"", line 994, in _gcd_import
  File ""<frozen importlib._bootstrap>"", line 971, in _find_and_load
  File ""<frozen importlib._bootstrap>"", line 955, in _find_and_load_unlocked
  File ""<frozen importlib._bootstrap>"", line 665, in _load_unlocked
  File ""<frozen importlib._bootstrap_external>"", line 678, in exec_module
  File ""<frozen importlib._bootstrap>"", line 219, in _call_with_frames_removed
  File ""/home/sudomann/repos/divvy-env/divvy/django/api/urls.py"", line 6, in <module>
    path('rest-auth/registration/', include('rest_auth.registration.urls')),
  File ""/home/sudomann/repos/divvy-env/lib/python3.6/site-packages/django/urls/conf.py"", line 34, in include
    urlconf_module = import_module(urlconf_module)
  File ""/home/sudomann/repos/divvy-env/lib/python3.6/importlib/__init__.py"", line 126, in import_module
    return _bootstrap._gcd_import(name[level:], package, level)
  File ""<frozen importlib._bootstrap>"", line 994, in _gcd_import
  File ""<frozen importlib._bootstrap>"", line 971, in _find_and_load
  File ""<frozen importlib._bootstrap>"", line 955, in _find_and_load_unlocked
  File ""<frozen importlib._bootstrap>"", line 665, in _load_unlocked
  File ""<frozen importlib._bootstrap_external>"", line 678, in exec_module
  File ""<frozen importlib._bootstrap>"", line 219, in _call_with_frames_removed
  File ""/home/sudomann/repos/divvy-env/lib/python3.6/site-packages/rest_auth/registration/urls.py"", line 4, in <module>
    from .views import RegisterView, VerifyEmailView
  File ""/home/sudomann/repos/divvy-env/lib/python3.6/site-packages/rest_auth/registration/views.py"", line 26, in <module>
    from rest_auth.registration.serializers import (VerifyEmailSerializer,
  File ""/home/sudomann/repos/divvy-env/lib/python3.6/site-packages/rest_auth/registration/serializers.py"", line 166, in <module>
    class RegisterSerializer(serializers.Serializer):
  File ""/home/sudomann/repos/divvy-env/lib/python3.6/site-packages/rest_auth/registration/serializers.py"", line 168, in RegisterSerializer
    max_length=get_username_max_length(),
  File ""/home/sudomann/repos/divvy-env/lib/python3.6/site-packages/allauth/utils.py"", line 68, in get_username_max_length
    max_length = User._meta.get_field(USER_MODEL_USERNAME_FIELD).max_length
  File ""/home/sudomann/repos/divvy-env/lib/python3.6/site-packages/django/db/models/options.py"", line 567, in get_field
    raise FieldDoesNotExist(""%s has no field named '%s'"" % (self.object_name, field_name))
django.core.exceptions.FieldDoesNotExist: CustomUser has no field named 'username'
```"
1384,taigaio,taiga-back,12,closed,126,0,https://api.github.com/repos/taigaio/taiga-back/issues/126/comments,https://github.com/taigaio/taiga-back/pull/126,"[{""default"": true, ""name"": ""bug"", ""url"": ""https://api.github.com/repos/taigaio/taiga-back/labels/bug"", ""color"": ""fc2929"", ""node_id"": ""MDU6TGFiZWwzMjUzOTI0Nw=="", ""id"": 32539247}]",Fix incorrect handling of userstory rolepoints update process.,"The current implementation allows duplicate points values in one project,
and because of it, unexpected MultipleObjectsReturned can be raised with
previous update_role_points code. The new one fixes this.

Additionally, in some circumstances, the project does not have any points
with None as value, that causes also unexpected errors. The new
implementation fixes it creating a points instance with None as value
if it not exists.
"
3109,mirumee,saleor,6,closed,3727,4,https://api.github.com/repos/mirumee/saleor/issues/3727/comments,https://github.com/mirumee/saleor/pull/3727,[],Fix bug where cart can not be got or created when user has multiple carts,"Closes https://github.com/mirumee/saleor/issues/3728

The ```checkoutCreate``` or ```checkoutCustomerAttach``` could create multiple checkouts for a same user. Then ```get_or_create_user_cart``` will raise ```saleor.apps.checkout.models.Cart.MultipleObjectsReturned: get() returned more than one Cart``` error since it can not handle this case. This PR fixes this issue.

### Pull Request Checklist

<!-- Please keep this section. It will make maintainer's life easier. -->

1. [x] Privileged views and APIs are guarded by proper permission checks.
1. [x] All visible strings are translated with proper context.
1. [x] All data-formatting is locale-aware (dates, numbers, and so on).
1. [x] Database queries are optimized and the number of queries is constant.
1. [x] Database migration files are up to date.
1. [x] The changes are tested.
1. [x] The code is documented (docstrings, project documentation).
1. [x] GraphQL schema and type definitions are up to date.
1. [x] Changes are mentioned in the changelog.
"
10170,django-oscar,django-oscar,3,closed,2896,0,https://api.github.com/repos/django-oscar/django-oscar/issues/2896/comments,https://github.com/django-oscar/django-oscar/issues/2896,[],Error if Voucher name matches an existing VoucherSet name,"### Issue Summary

If a VoucherSet is created, then a Voucher is created or edited with the same name the error below will be raised on form validation.  This should return a form validation error saying ""name is already in use"".

```python-traceback
Traceback: 
File ""django/core/handlers/exception.py"" in inner 34. 
    response = get_response(request) 
File ""django/core/handlers/base.py"" in _get_response 126. 
    response = self.process_exception_by_middleware(e, request)
File ""django/core/handlers/base.py"" in _get_response 124. 
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
File ""django/contrib/auth/decorators.py"" in _wrapped_view 21. 
    return view_func(request, *args, **kwargs)
File ""django/views/generic/base.py"" in view 68. 
    return self.dispatch(request, *args, **kwargs)
File ""django/views/generic/base.py"" in dispatch 88. 
    return handler(request, *args, **kwargs)
File ""django/views/generic/edit.py"" in post 141. 
    if form.is_valid():
File ""django/forms/forms.py"" in is_valid 185. 
    return self.is_bound and not self.errors
File ""django/forms/forms.py"" in errors 180. 
    self.full_clean()
File ""django/forms/forms.py"" in full_clean 381. 
    self._clean_fields()
File ""django/forms/forms.py"" in _clean_fields 402. 
    value = getattr(self, 'clean_%s' % name)()
File ""django-oscar/src/oscar/apps/dashboard/vouchers/forms.py"" in clean_name 63. 
    voucher = Voucher.objects.get(name=name)
File ""django/db/models/manager.py"" in manager_method 82. 
    return getattr(self.get_queryset(), name)(*args, **kwargs)
File ""django/db/models/query.py"" in get 403. 
    (self.model._meta.object_name, num) 
Exception Type: MultipleObjectsReturned at /dashboard/vouchers/update/3/ 
Exception Value: get() returned more than one Voucher -- it returned 99!

```


### Steps to Reproduce

1. Create a Voucher Set with > 1 vouchers
2. Attempt to create a Voucher with the same name
3. A server error occurs

Any other relevant information. For example, why do you consider this a bug and what did you expect to happen instead?

A form validation error should be raised.

### Technical details

* Python version: 3.6.4
* Django version: 2.1.1
* Oscar version: master

The fix is here https://github.com/frmdstryr/django-oscar/commit/b71bb6e93f0c17d23dfedd1b52fdf0bdeca32108
"
10991,django-oscar,django-oscar,11,closed,2040,7,https://api.github.com/repos/django-oscar/django-oscar/issues/2040/comments,https://github.com/django-oscar/django-oscar/issues/2040,"[{""default"": false, ""name"": ""\u2601 Bug"", ""url"": ""https://api.github.com/repos/django-oscar/django-oscar/labels/%E2%98%81%20Bug"", ""color"": ""F8C1C1"", ""node_id"": ""MDU6TGFiZWw5NzM0NA=="", ""id"": 97344}]",MultipleObjectsReturned is possible when logging in with duplicate email,"Related to #295 but that was marked fixed so maybe this is a regression. Same issue as before. Can be reproduced by
1. Create 2 users with the same email in django admin
2. Log in using /store/accounts/login/

```
MultipleObjectsReturned: There are multiple users with the given email address and password
  File ""django/views/generic/base.py"", line 89, in dispatch
    return handler(request, *args, **kwargs)
  File ""oscar/apps/customer/views.py"", line 125, in post
    return self.validate_login_form()
  File ""oscar/apps/customer/views.py"", line 152, in validate_login_form
    if form.is_valid():
  File ""django/forms/forms.py"", line 184, in is_valid
    return self.is_bound and not self.errors
  File ""django/forms/forms.py"", line 176, in errors
    self.full_clean()
  File ""django/forms/forms.py"", line 393, in full_clean
    self._clean_form()
  File ""django/forms/forms.py"", line 417, in _clean_form
    cleaned_data = self.clean()
  File ""django/contrib/auth/forms.py"", line 157, in clean
    password=password)
  File ""django/contrib/auth/__init__.py"", line 74, in authenticate
    user = backend.authenticate(**credentials)
  File ""oscar/apps/customer/auth_backends.py"", line 54, in authenticate
    ""There are multiple users with the given email address and ""
```
"
11093,django-oscar,django-oscar,12,closed,1935,4,https://api.github.com/repos/django-oscar/django-oscar/issues/1935/comments,https://github.com/django-oscar/django-oscar/issues/1935,[],Duplicate AttributeOption raises MultipleObjectsReturned on Product save,"If you create two `AttributeOption` instances with both option values as `Large` and then attempt to save the product, you get a `MultipleObjectsReturned` exception.

The most straightforward fix is to simply add a `unique_together` for `AttributeOption.group` and `AttributeOption.option`. I'll submit a PR soon.

``` python
In [1]: product = Product.objects.filter(product_class__name=""T-shirt"")[0]

In [2]: product.attr.size = 'Large'

In [3]: product.save()
---------------------------------------------------------------------------
MultipleObjectsReturned                   Traceback (most recent call last)
<ipython-input-3-c3e25804d473> in <module>()
----> 1 product.save()

/home/john/Code/projects/pillowcentral/django-oscar/src/oscar/apps/catalogue/abstract_models.pyc in save(self, *args, **kwargs)
    440             self.slug = slugify(self.get_title())
    441         super(AbstractProduct, self).save(*args, **kwargs)
--> 442         self.attr.save()
    443 
    444     # Properties

/home/john/Code/projects/pillowcentral/django-oscar/src/oscar/apps/catalogue/abstract_models.pyc in save(self)
    766             if hasattr(self, attribute.code):
    767                 value = getattr(self, attribute.code)
--> 768                 attribute.save_value(self.product, value)
    769 
    770 

/home/john/Code/projects/pillowcentral/django-oscar/src/oscar/apps/catalogue/abstract_models.pyc in save_value(self, product, value)
    872                 return
    873             if value != value_obj.value:
--> 874                 value_obj.value = value
    875                 value_obj.save()
    876 

/home/john/Code/projects/pillowcentral/django-oscar/src/oscar/apps/catalogue/abstract_models.pyc in _set_value(self, new_value)
    974             # Need to look up instance of AttributeOption
    975             new_value = self.attribute.option_group.options.get(
--> 976                 option=new_value)
    977         setattr(self, 'value_%s' % self.attribute.type, new_value)
    978 

/home/john/Code/venv/oscar/local/lib/python2.7/site-packages/django/db/models/manager.pyc in manager_method(self, *args, **kwargs)
    125         def create_method(name, method):
    126             def manager_method(self, *args, **kwargs):
--> 127                 return getattr(self.get_queryset(), name)(*args, **kwargs)
    128             manager_method.__name__ = method.__name__
    129             manager_method.__doc__ = method.__doc__

/home/john/Code/venv/oscar/local/lib/python2.7/site-packages/django/db/models/query.pyc in get(self, *args, **kwargs)
    336         raise self.model.MultipleObjectsReturned(
    337             ""get() returned more than one %s -- it returned %s!"" %
--> 338             (self.model._meta.object_name, num)
    339         )
    340 

MultipleObjectsReturned: get() returned more than one AttributeOption -- it returned 2!
```
"
11521,django-oscar,django-oscar,16,closed,1496,0,https://api.github.com/repos/django-oscar/django-oscar/issues/1496/comments,https://github.com/django-oscar/django-oscar/issues/1496,"[{""default"": false, ""name"": ""\u2601 Bug"", ""url"": ""https://api.github.com/repos/django-oscar/django-oscar/labels/%E2%98%81%20Bug"", ""color"": ""F8C1C1"", ""node_id"": ""MDU6TGFiZWw5NzM0NA=="", ""id"": 97344}]",Moving lines back to the basket fails when there are options,"To recreate:
- Create a product class with a required option
- Add 3 different instances to your basket (different option each time)
- Move one basket line to your saved basket
- Try and move it back again

You'll see a `MultipleObjectsReturned` exception. 

Hat-tip to @costas-basdekis for spotting this.
"
11694,django-oscar,django-oscar,18,closed,1313,2,https://api.github.com/repos/django-oscar/django-oscar/issues/1313/comments,https://github.com/django-oscar/django-oscar/issues/1313,"[{""default"": false, ""name"": ""\u2601 Bug"", ""url"": ""https://api.github.com/repos/django-oscar/django-oscar/labels/%E2%98%81%20Bug"", ""color"": ""F8C1C1"", ""node_id"": ""MDU6TGFiZWw5NzM0NA=="", ""id"": 97344}]",Race condition during user registration,"In the RegisterUserMixin the race condition where the registration request is made multiple times in quick succession is handled. It catches a User.MultipleObjectsReturned exception.[0]

Unfortunately the authentication backend of oscar (EmailBackend) doesn't raise a MultipleObjectsReturned exception. Instead it just returns None if there are multiple users with the same email address.[1]

Therefore the users won't be purged.

[0] https://github.com/tangentlabs/django-oscar/blob/master/oscar/apps/customer/mixins.py#L58
[1] https://github.com/tangentlabs/django-oscar/blob/master/oscar/apps/customer/auth_backends.py#L47
"
11785,django-oscar,django-oscar,19,closed,1216,1,https://api.github.com/repos/django-oscar/django-oscar/issues/1216/comments,https://github.com/django-oscar/django-oscar/issues/1216,[],"""add to wish list""  on product details page does not work correct with multiple wish lists","When a customer have multiple wish lists, the ""add to wish list"" button does not work as expected as it will always add to the first wish list regardless which wish list the customer selected from the drop down menu

![bug1](https://f.cloud.github.com/assets/468787/2239687/003111ac-9c49-11e3-983f-50ba963696c9.png)

Steps to reproduce:
1. login as customer
2. create wishlist named ""one""
3. create another wishlist named ""two""
4. goto products detail page.
5. click ""add to wish list"" button and choose ""add to ""two"" wish list""

You will see the item will actually be added to the wrong wish list.

Cause of the issue seems to be in oscar.apps.customer.wishlists.views

the get_or_create_wishlist method in WishListAddProduct class does not seem to evaluate kwargs and will always return the first wishlist returned from the database.

Suggest the code changes to something like:

```
def get_or_create_wishlist(self, request, *args, **kwargs):
    wishlist = None
    if ""key"" in kwargs:
        # key of the wish list is provided by the url pattern
        try:
            wishlist = request.user.wishlists.get(key=kwargs['key'])
        except (ObjectDoesNotExist, MultipleObjectsReturned):
            raise Http404
    else:
        wishlists = request.user.wishlists.all()
        num_wishlists = len(wishlists)
        if num_wishlists == 0:
            return request.user.wishlists.create()
        # defaults to the first wish list if no information is provided
        wishlist = wishlists[0]

    if not wishlist.is_allowed_to_edit(request.user):
        raise PermissionDenied
    return wishlist
```
"
12671,django-oscar,django-oscar,28,closed,295,0,https://api.github.com/repos/django-oscar/django-oscar/issues/295/comments,https://github.com/django-oscar/django-oscar/issues/295,[],"email is used as a username, but allows duplicates","first issue is that email is not verified ignoring case of email letters, this allow duplicate users with same email but written in different case.

second issue is slightly serious:
imagine a situation when user clicks on the registration button twice
this will generate 2 request one after another very quickly.

First request is going as planned, then it hits line 203 in `apps.customer.views.py`:

```
self.send_registration_email(user)
```

this should be quick, but not as quick as the impatient users with double clicks.

when app is trying to send an email, second request is coming to the same point, there are no unique constrain in the database for the email, so at this moment we got 2 user accounts with the same email.

Why? We have 2 transactions running in parallel, and they do not know about themselves.

First process finishes, closes transaction, trying to return data to the user, but can't - browser has already established second connection and closed socked.

When 2-nd process will finish, it gets to the point of authentication, especially to the line 10 of `apps.customer.auth_backends.py`:

```
user = User.objects.get(email=email)
```

where it fails with `MultipleObjectsReturned` exception, and nice 500 page for the user.

One solution is to disable a button after it was clicked - as during checkout process, but IMHO this will not solve this issue fully, I do not trust client side too much.
